gene_symbol,log2fc,pval,padj
IFI6,0.11518792,0.9938510284967944,1.0
RP11-161M6.2,-0.060618866,0.9938322712828022,1.0
RP11-398K22.12,-0.043924507,0.9938322712828022,1.0
SRRM3,-0.23179738,0.9938299266312927,1.0
ZNF404,-0.33444357,0.993806480119131,1.0
BMP8B,-0.2357839,0.9937736550110947,1.0
DHX33,-0.07660196,0.9937642764107318,1.0
AC008610.1,-0.47845328,0.99375255316149,1.0
AC099524.1,0.49520445,0.9936435270084756,1.0
AC104187.1,0.22809729,0.9936435270084756,1.0
LPAR3,0.4381612,0.9936435270084756,1.0
RP11-950C14.3,-0.08261154,0.99364118236132,1.0
DYDC2,0.09132361,0.99364118236132,1.0
GGT2,0.67706764,0.99364118236132,1.0
RP13-270P17.1,-0.07348406,0.99364118236132,1.0
RP11-787I22.3,-0.12315077,0.9936388377142195,1.0
ACTN3,-0.041454904,0.9936388377142195,1.0
AL158154.2,0.17533879,0.9936388377142195,1.0
LINC01914,-0.09906308,0.9936388377142195,1.0
HORMAD1,-0.35635743,0.9936388377142195,1.0
RP5-991G20.1,-0.2509269,0.9936388377142195,1.0
RP11-635O16.2,-0.05978832,0.9936388377142195,1.0
RP11-307B6.3,-0.21009225,0.9936388377142195,1.0
RP11-249C24.10,-0.18830186,0.9936388377142195,1.0
C20orf144,-0.17701621,0.9936388377142195,1.0
RET,-0.23342055,0.9936388377142195,1.0
IGLV3-1,-0.11477672,0.9936388377142195,1.0
HMSD,-0.11299372,0.9936364930671737,1.0
CRYM-AS1,-0.18134639,0.9936364930671737,1.0
RMRP,-0.2866423,0.9936364930671737,1.0
EPHA6,-0.35019356,0.9936364930671737,1.0
RP11-387H17.4,-0.5065229,0.993634148420183,1.0
AC004982.1,-0.87035227,0.993634148420183,1.0
RBFADN,-0.4532149,0.993634148420183,1.0
RP11-629B11.5,-0.4046043,0.9936318037732472,1.0
ZBTB20-AS4,-0.40137205,0.9936318037732472,1.0
TCF4-AS2,-0.6566825,0.9936318037732472,1.0
AC007993.3,-0.41601956,0.9936318037732472,1.0
RP11-539L10.2,-0.42175403,0.9936318037732472,1.0
AL022328.1,-0.65150446,0.9936318037732472,1.0
AL157832.1,-1.1877307,0.9936294591263665,1.0
MUC16,-0.8122294,0.9936294591263665,1.0
CTRL,-0.9788518,0.9936294591263665,1.0
AL137003.1,-1.1047987,0.9936294591263665,1.0
AC069513.4,-0.55009866,0.9936294591263665,1.0
RP11-731C17.2,-0.54395986,0.9936294591263665,1.0
TFAP2E,-0.7568547,0.9936294591263665,1.0
PF4,-0.598579,0.9936294591263665,1.0
RP11-439L18.1,-0.7101131,0.9936271144795408,1.0
KB-1208A12.3,-1.0150832,0.9936271144795408,1.0
HPCAL4,-1.3342793,0.9936271144795408,1.0
AC079447.1,-1.4100535,0.99362476983277,1.0
LINC00619,-1.1994598,0.99362476983277,1.0
RP11-63L7.5,-0.7792681,0.99362476983277,1.0
TCP11L1,0.015491302,0.9935849108461076,1.0
ZNF169,-0.11352555,0.9933668590285868,1.0
AC005332.6,-0.005406028,0.9930855025790707,1.0
RP4-657D16.3,0.18898211,0.9929237230076984,1.0
APLN,-0.03878779,0.9928674519202957,1.0
AC048382.5,-0.24440728,0.9928627626646097,1.0
SDR42E1,-0.45872197,0.9928463502716512,1.0
C19orf57,-0.5581033,0.9928182147479117,1.0
TICRR,-17.2964,0.9926705033956115,1.0
DNAH3,-17.097382,0.9926705033956115,1.0
TMEM151A,-17.256264,0.9926705033956115,1.0
EPPIN,-17.921413,0.9926705033956115,1.0
SRCIN1,-16.304705,0.9926705033956115,1.0
SPATA4,-17.642874,0.9926705033956115,1.0
SPINK6,-17.42393,0.9926705033956115,1.0
GK3P,-16.529325,0.9926705033956115,1.0
AC145207.3,-17.300577,0.9926705033956115,1.0
QRFP,-16.504469,0.9926705033956115,1.0
LRP1-AS,-16.38147,0.9926705033956115,1.0
AC090796.1,-17.024239,0.9926705033956115,1.0
AP001207.3,-17.35355,0.9926705033956115,1.0
CCDC60,-16.694939,0.9926705033956115,1.0
LINC01114,-17.108171,0.9926705033956115,1.0
TM4SF19-TCTEX1D2,-16.92148,0.9926705033956115,1.0
LINC02201,-16.399654,0.9926705033956115,1.0
TTC29,-16.842388,0.9926705033956115,1.0
DRC7,-17.821398,0.9926705033956115,1.0
OVCH1,-17.439274,0.9926705033956115,1.0
ANXA8L1,-17.432146,0.9926705033956115,1.0
AC007036.1,-16.62552,0.9926705033956115,1.0
GSTA3,-17.647541,0.9926705033956115,1.0
CDC25A,-17.513803,0.9926705033956115,1.0
SCGB2A1,-16.496067,0.9926705033956115,1.0
CFAP58-DT,-17.131971,0.9926705033956115,1.0
FAM153A,-17.601555,0.9926705033956115,1.0
C6orf118,-17.980936,0.9926705033956115,1.0
AC010327.4,-16.219315,0.9926705033956115,1.0
LINC02009,-16.387114,0.9926705033956115,1.0
ABCB7,0.06791785,0.9925169307481491,1.0
LINC02447,-0.004688545,0.9924348691414201,1.0
KTN1-AS1,-0.0019251378,0.9920866943676909,1.0
ZBED6CL,-0.27465203,0.9919530519218567,1.0
AL139424.2,0.37857017,0.9919354674062371,1.0
ZFHX2,0.359017,0.9919237443979997,1.0
FAM53A,-0.24906272,0.9919073321893972,1.0
LINC01265,-0.03854974,0.9919049875884476,1.0
AC010491.1,-0.22166039,0.991890919984219,1.0
AP002884.4,-0.6103108,0.9918745077824721,1.0
AL137802.2,-0.74321216,0.9918651293830171,1.0
TGDS,-0.059478078,0.9918498894863005,1.0
AC079322.1,-0.7589784,0.9918487171866762,1.0
LRRC57,-0.046948753,0.9916834231169971,1.0
ATG13,-0.0636987,0.9915708826776289,1.0
SPDL1,-0.18830216,0.9915544705441798,1.0
SLC22A4,0.27876586,0.9915486090688136,1.0
DANT2,0.061640922,0.9914770991061699,1.0
NGDN,-0.012824085,0.9913739373136261,1.0
CHAF1B,-0.15697557,0.9913247010542819,1.0
TESK2,-0.060970522,0.9913176673056396,1.0
PCAT6,-0.118579775,0.9912778094094286,1.0
AL645608.8,-0.14519414,0.9911699587408679,1.0
IQCC,-0.16432077,0.9910855539822678,1.0
LINC02580,-0.319874,0.9910105276139038,1.0
AC138356.1,0.6883392,0.990965980745256,1.0
CTD-2588E21.1,0.25631404,0.9909589470317246,1.0
KIF6,0.30823308,0.9909566024607036,1.0
RP11-393I2.4,0.15430458,0.9909566024607036,1.0
AL390728.5,-0.13531297,0.9909448796067702,1.0
HOXA1,-0.02950277,0.9909448796067702,1.0
HIST1H3E,-0.4349166,0.9909401904657441,1.0
AC004893.11,-0.039488588,0.9909401904657441,1.0
C2orf44,-0.20563959,0.9909378458953484,1.0
AP001189.5,-0.17890908,0.9909378458953484,1.0
RP11-563N4.1,-0.008463478,0.9909355013250309,1.0
AL109811.2,-0.39514643,0.9909331567547918,1.0
AC112220.2,-0.33354965,0.9909331567547918,1.0
AL138694.1,-0.24595669,0.9909331567547918,1.0
RSPO4,-0.34441078,0.9909284676145483,1.0
AL022341.2,-0.7985222,0.9909237784746182,1.0
CTA-228A9.4,-0.5650024,0.9909190893350016,1.0
RP11-514O12.4,-0.59137094,0.990916744765311,1.0
RP11-42I10.1,-0.8822994,0.9909097110567097,1.0
CCDC163P,-0.5837284,0.9909073664873328,1.0
CTC-338M12.5,0.118280716,0.9908804039451482,1.0
SLC12A2,-0.062376257,0.9907795875755925,1.0
KHDC4,-0.2312852,0.9907526250830382,1.0
DTWD2,0.064628884,0.9906107791012008,1.0
NEURL4,-0.01153521,0.9905416146389,1.0
BRPF1,-0.043705933,0.9904583829226162,1.0
DOK6,-0.10180725,0.9903669453822078,1.0
AL365203.2,-0.13543965,0.9903599117304787,1.0
LRRC37A3,-0.08626599,0.9903059870921528,1.0
RP11-535A5.1,0.2052082,0.9902579238648753,1.0
AKR1E2,0.1722777,0.9902485456783038,1.0
ZNF777,-0.57369,0.9900984948772752,1.0
ZFP90,-0.10991406,0.9900680158509383,1.0
AP000253.1,0.5584556,0.9899800956640251,1.0
ABCB6,0.30959722,0.9899800956640251,1.0
NDST1-AS1,0.10857477,0.9899800956640251,1.0
LL0XNC01-116E7.2,-0.060518887,0.9899800956640251,1.0
CTB-113P19.5,0.21584962,0.9899800956640251,1.0
H2BFS,-0.10978432,0.9899800956640251,1.0
AC007383.3,-0.16267319,0.9899777511273683,1.0
RIBC2,-0.0018799348,0.9899777511273683,1.0
AC133528.2,-0.09638779,0.989975406590798,1.0
RP11-1007O24.2,-0.28570887,0.989975406590798,1.0
AP000550.1,0.16347387,0.989975406590798,1.0
PLEKHD1,-0.121629596,0.989975406590798,1.0
RP11-542A14.2,-0.34926865,0.989975406590798,1.0
RP11-72I8.1,-0.34336203,0.989975406590798,1.0
AC025165.2,-0.2885447,0.989975406590798,1.0
CTD-2035E11.5,-0.2550246,0.9899730620543142,1.0
RP11-38C17.1,-0.397014,0.9899730620543142,1.0
CTC-336P14.1,-0.2922064,0.9899730620543142,1.0
RP11-90C4.1,-0.40352863,0.9899730620543142,1.0
AC139099.4,-0.6441092,0.9899730620543142,1.0
TM4SF19-AS1,-0.3309439,0.9899730620543142,1.0
CTB-55O6.10,-0.50869244,0.9899707175179172,1.0
TP73,-0.81490475,0.9899707175179172,1.0
AL627309.1,-1.0113065,0.9899683729816067,1.0
RP1-27K12.4,-0.75937414,0.9899683729816067,1.0
RP11-498C9.3,-0.6766484,0.9899683729816067,1.0
RUNDC3A-AS1,-0.8113803,0.9899683729816067,1.0
CU639417.3,-0.41605005,0.9899683729816067,1.0
KCNJ11,-0.6452115,0.9899683729816067,1.0
RP11-171I2.5,-0.59983504,0.9899683729816067,1.0
AC114271.1,-0.97492504,0.9899660284453827,1.0
ZNF728,-0.75631744,0.9899660284453827,1.0
RP11-297N6.4,-0.7791975,0.9899660284453827,1.0
RP11-572O17.1,-0.66495025,0.9899636839092455,1.0
TRAV20,-0.95919913,0.9899636839092455,1.0
AL136038.5,-1.2935734,0.9899636839092455,1.0
RP11-993B23.3,-0.98808646,0.9899636839092455,1.0
SEPT7-AS1,-1.1830021,0.9899636839092455,1.0
LINC01351,-0.92742896,0.9899636839092455,1.0
ABALON,-0.9499725,0.9899636839092455,1.0
BEST4,-1.148332,0.9899636839092455,1.0
AC010754.1,-1.6720992,0.989961339373195,1.0
RP11-278C7.4,-0.96613544,0.989961339373195,1.0
AC010761.1,-1.0281335,0.989961339373195,1.0
AL078581.1,-1.090597,0.989961339373195,1.0
GDF3,-1.2083069,0.989961339373195,1.0
C8orf37-AS1,-1.2725099,0.989961339373195,1.0
LINC00540,-1.3994313,0.989958994837231,1.0
RP11-720L2.4,-1.3111073,0.989958994837231,1.0
RP11-186N15.3,-1.6161617,0.989958994837231,1.0
AC023908.3,-0.86281806,0.989958994837231,1.0
PSPH,-0.012284301,0.9899156209375605,1.0
XRCC6BP1,-0.041237306,0.9897093022574991,1.0
FAM71F2,-0.06705308,0.9895662863027412,1.0
CALCA,-0.1801163,0.989531118496193,1.0
JMJD1C-AS1,0.14081427,0.9894889171551905,1.0
RP11-20D14.6,0.066780224,0.9892263316987938,1.0
RP11-350J20.5,-0.14866775,0.989200542118231,1.0
NTNG2,-0.013137554,0.9891911640917317,1.0
AC097103.2,-0.30349553,0.989186475079042,1.0
PPIP5K1,-0.45443922,0.9891677190320199,1.0
AC022509.2,-17.20016,0.9890059483760358,1.0
TMPRSS4,-17.512758,0.9890059483760358,1.0
ANKUB1,-17.388773,0.9890059483760358,1.0
AL133415.1,-17.439816,0.9890059483760358,1.0
TMEM212,-16.749777,0.9890059483760358,1.0
AC009902.2,-16.913593,0.9890059483760358,1.0
AL021392.1,-17.451614,0.9890059483760358,1.0
C1orf143,-17.182201,0.9890059483760358,1.0
PRKCZ-AS1,-17.374392,0.9890059483760358,1.0
ABHD12B,-17.713594,0.9890059483760358,1.0
CFAP100,-17.878431,0.9890059483760358,1.0
LINC01546,-17.2643,0.9890059483760358,1.0
SLC35F3,-16.925203,0.9890059483760358,1.0
AC022784.7,-17.896297,0.9890059483760358,1.0
UBE2E2-AS1,-17.04505,0.9890059483760358,1.0
TMEM9B-AS1,-17.453543,0.9890059483760358,1.0
C1orf158,-18.54692,0.9890059483760358,1.0
KLK4,-16.99543,0.9890059483760358,1.0
AC005523.1,-17.641672,0.9890059483760358,1.0
AC026785.2,-17.540297,0.9890059483760358,1.0
U47924.3,-17.05271,0.9890059483760358,1.0
AGBL4,-17.217615,0.9890059483760358,1.0
AL121772.3,-17.195522,0.9890059483760358,1.0
AC137630.4,-18.181623,0.9890059483760358,1.0
AC022762.2,-17.147245,0.9890059483760358,1.0
AC012150.2,-16.837292,0.9890059483760358,1.0
CFAP97D2,-17.51442,0.9890059483760358,1.0
CROCC2,-16.715519,0.9890059483760358,1.0
AC013470.2,-18.145124,0.9890059483760358,1.0
CFAP299,-17.8818,0.9890059483760358,1.0
LINC02426,-17.676779,0.9890059483760358,1.0
KIF18B,-18.05121,0.9890059483760358,1.0
LINC01050,-17.576511,0.9890059483760358,1.0
CCDC33,-18.122984,0.9890059483760358,1.0
GPX2,-18.153389,0.9890059483760358,1.0
AC098484.2,-17.820171,0.9890059483760358,1.0
HPDL,-18.277721,0.9890059483760358,1.0
SCG3,-17.152393,0.9890059483760358,1.0
SOX12,-0.10087875,0.9885698732256957,1.0
KCTD2,-0.06385447,0.9885558063415145,1.0
LENG8-AS1,0.39260352,0.9885159501890026,1.0
MYLK-AS1,0.054284107,0.988479610780805,1.0
RBM45,-0.08545823,0.9883272199753109,1.0
DNLZ,0.45106438,0.9882815028164535,1.0
RP11-347C12.10,0.1436749,0.9882815028164535,1.0
AGMO,0.2010534,0.9882768138792566,1.0
RP11-149I23.3,0.03494935,0.9882697804742205,1.0
RBM10,-0.11921283,0.9882604026022572,1.0
KDM4D,-0.18280783,0.9882533691993491,1.0
AC026461.3,-0.21110174,0.988246335797354,1.0
AL928654.1,-0.5219157,0.9882205466645242,1.0
SYCP2,-0.30710548,0.9882076521027231,1.0
BEGAIN,-0.7029097,0.9881806907561876,1.0
AC005899.6,-0.94866,0.9881760018277324,1.0
IKBKAP,-0.023103677,0.9881736573636578,1.0
SORD,0.09654816,0.9880271285624738,1.0
JADE3,0.20968215,0.9878806001651473,1.0
CBLN3,-0.24019133,0.9875711335394394,1.0
RP5-832C2.5,-0.05190408,0.9874914227398819,1.0
AL662796.1,0.2482159,0.9872956629254181,1.0
RP11-2C24.9,0.0011263276,0.9872898018648631,1.0
SYN2,0.071058296,0.9872898018648631,1.0
CDC42BPG,0.031091297,0.9872874574408332,1.0
HID1-AS1,-0.027261576,0.987285113016913,1.0
LINC02099,0.1342658,0.987285113016913,1.0
AC007383.2,-0.2753939,0.9872780797458113,1.0
HIST1H3G,-0.1678672,0.9872780797458113,1.0
AC020915.1,-0.40507716,0.9872663576295058,1.0
AC116667.2,-0.5694945,0.9872616687837531,1.0
MLLT4-AS1,-0.51076496,0.9872546355159492,1.0
KLLN,-0.98677105,0.9872476022491358,1.0
AC020571.3,-0.838956,0.9872452578270848,1.0
OVGP1,-1.0308466,0.9872405689833134,1.0
MTRNR2L6,0.6347463,0.9870459823573807,1.0
DXO,-0.021264045,0.9869756500309774,1.0
NOP9,-0.067787886,0.9869756500309774,1.0
FBXL18,-0.16431957,0.9868490520988907,1.0
RP11-147L13.11,0.022500858,0.9866568114288672,1.0
ZNF473,-0.28554863,0.9866474338549345,1.0
AL513550.1,-0.39854133,0.9864587105734427,1.0
AL031848.2,-0.43439925,0.9864317501662672,1.0
LNX1,0.048884664,0.9864200282549349,1.0
TKTL1,-0.55853003,0.986418856063963,1.0
AL035461.2,0.34562442,0.9863168755619043,1.0
AC022101.1,1.1853133,0.9863168755619043,1.0
AC011498.4,0.6805491,0.9863168755619043,1.0
LRRTM2,0.5002584,0.9863168755619043,1.0
RP11-186B7.7,0.1115408,0.9863168755619043,1.0
CRIP3,0.0735505,0.9863145311851692,1.0
GRIK1,-0.4090661,0.9863145311851692,1.0
RP11-424G14.1,-0.58206654,0.9863121868085523,1.0
C22orf31,-0.5413011,0.9863121868085523,1.0
RP11-428J1.5,-0.27831185,0.9863121868085523,1.0
CLUL1,-0.112819895,0.9863121868085523,1.0
GIPC3,-0.36728993,0.9863121868085523,1.0
MAGEE2,-0.45162246,0.9863121868085523,1.0
RP11-20J15.3,-0.6399097,0.9863098424320534,1.0
RP1-257A7.5,-0.584589,0.9863098424320534,1.0
FKBP6,-0.7676596,0.9863098424320534,1.0
RP1-261D10.2,-0.58960205,0.9863098424320534,1.0
AC005550.3,-0.65434945,0.9863098424320534,1.0
RP6-109B7.5,-0.40041897,0.9863098424320534,1.0
CFAP65,-1.0065576,0.9863098424320534,1.0
SLC4A3,-0.42870453,0.9863098424320534,1.0
AL442663.3,-0.5607322,0.9863098424320534,1.0
AC009802.1,-0.12952866,0.9863098424320534,1.0
AL359182.2,-0.7208021,0.9863074980556729,1.0
SAMD15,-0.80323476,0.9863074980556729,1.0
MAS1,-0.8421295,0.9863074980556729,1.0
AC211476.2,-0.7577576,0.9863074980556729,1.0
AC130324.1,-0.9067878,0.9863051536794105,1.0
AC012645.1,-1.106766,0.9863051536794105,1.0
CTD-2525I3.2,-0.86374635,0.9863051536794105,1.0
RP3-324O17.8,-0.8568614,0.9863051536794105,1.0
AC090229.1,-1.1243945,0.9863028093032665,1.0
PCDHGA9,-0.78212273,0.9863028093032665,1.0
WDR63,-0.99407196,0.9863028093032665,1.0
AC005614.1,-0.8852442,0.9863028093032665,1.0
RP11-84A19.4,-0.78311026,0.9863028093032665,1.0
AC013270.1,-0.9463324,0.9863028093032665,1.0
RP11-506M13.3,-0.8297278,0.9863028093032665,1.0
EPHA5,-1.227778,0.9863004649272407,1.0
LY6E-DT,-1.2844201,0.9863004649272407,1.0
RP11-8L8.2,-1.0695741,0.9863004649272407,1.0
RAB40AL,-0.9950995,0.9863004649272407,1.0
HIST2H3D,-1.2373301,0.9863004649272407,1.0
CPT1B,-1.055239,0.9862981205513331,1.0
RP11-44N12.2,-1.240343,0.9862981205513331,1.0
AGBL2,-1.450664,0.9862981205513331,1.0
AL354733.3,-1.148269,0.9862981205513331,1.0
AL133492.1,-1.5053246,0.986295776175544,1.0
RP11-38L15.2,-1.0453374,0.986295776175544,1.0
RP11-379B8.1,-0.97878575,0.986295776175544,1.0
AC027682.1,-1.2175474,0.986295776175544,1.0
C11orf97,-1.7013083,0.986295776175544,1.0
P2RX5-TAX1BP3,-1.6699347,0.9862934317998732,1.0
AC002454.1,-1.4308386,0.9862934317998732,1.0
OTUD3,0.06150081,0.9862277893292155,1.0
CRTC1,0.10579761,0.9858784791892911,1.0
RP1-315G1.3,0.06856444,0.9858691017728839,1.0
CHCHD4,0.13613944,0.98585269129887,1.0
FANCE,0.29776508,0.9858151816664695,1.0
ZNF607,-0.11931127,0.9857917381621369,1.0
ADCK5,-0.12678686,0.985690931233562,1.0
FAM41C,0.0065606777,0.985690931233562,1.0
PRICKLE3,0.066185325,0.985627633976465,1.0
CAMSAP1,0.025751267,0.9855995018912163,1.0
AC002310.12,0.07753425,0.9855924688727005,1.0
RP5-821D11.7,0.015731698,0.9855690254857374,1.0
SRRM2-AS1,-0.15672085,0.9855479264481242,1.0
RP11-455F5.3,-0.11547737,0.9855408934378319,1.0
IPO9-AS1,0.101369224,0.9855174500783097,1.0
ARHGDIG,-0.38232055,0.9855033840685976,1.0
RHBDL1,-0.4849685,0.9854916623972797,1.0
GLI3,-0.029243123,0.9854717355632284,1.0
RP11-97C16.1,-0.5215646,0.9854635303988999,1.0
AC012313.5,-17.872583,0.9853416252819018,1.0
SERPINB5,-17.610373,0.9853416252819018,1.0
RAB44,-17.84602,0.9853416252819018,1.0
AC006042.4,-18.44047,0.9853416252819018,1.0
PRSS12,-17.689644,0.9853416252819018,1.0
LINC02166,-18.058212,0.9853416252819018,1.0
AC079760.2,-17.149656,0.9853416252819018,1.0
CHRFAM7A,-18.142307,0.9853416252819018,1.0
AC055811.3,-17.580442,0.9853416252819018,1.0
ZBBX,-18.463125,0.9853416252819018,1.0
HGD,-17.989716,0.9853416252819018,1.0
ADH7,-17.732218,0.9853416252819018,1.0
C10orf67,-17.773123,0.9853416252819018,1.0
AC034114.2,-17.537329,0.9853416252819018,1.0
WDR93,-17.93055,0.9853416252819018,1.0
LINC00677,-17.717388,0.9853416252819018,1.0
MIR583HG,-17.17851,0.9853416252819018,1.0
LINC02357,-17.707558,0.9853416252819018,1.0
AC131097.1,-18.185764,0.9853416252819018,1.0
DNAI1,-18.399279,0.9853416252819018,1.0
PPP1R42,-18.235924,0.9853416252819018,1.0
AC116614.1,-17.823202,0.9853416252819018,1.0
CLCN1,-17.394045,0.9853416252819018,1.0
ADM2,-18.137857,0.9853416252819018,1.0
GALNT14,-17.830849,0.9853416252819018,1.0
SYCE1,-18.22875,0.9853416252819018,1.0
MAP3K15,-17.547892,0.9853416252819018,1.0
AC090921.1,-17.814478,0.9853416252819018,1.0
STOML3,-18.0146,0.9853416252819018,1.0
KEL,-17.894413,0.9853416252819018,1.0
PIK3CD-AS1,-17.43079,0.9853416252819018,1.0
C9,-18.1274,0.9853416252819018,1.0
SCN4B,-17.58513,0.9853416252819018,1.0
MRLN,-18.665792,0.9853416252819018,1.0
AL596223.1,-18.491457,0.9853416252819018,1.0
DNAI2,-18.252726,0.9853416252819018,1.0
CDC25C,-17.639225,0.9853416252819018,1.0
C16orf71,-17.550404,0.9853416252819018,1.0
DUOX2,-17.493294,0.9853416252819018,1.0
AC060766.4,-17.982834,0.9853416252819018,1.0
C2orf54,-18.542662,0.9853416252819018,1.0
AC093627.7,-17.297459,0.9853416252819018,1.0
BX005040.1,-17.591526,0.9853416252819018,1.0
CLLU1OS,-18.093126,0.9853416252819018,1.0
ZNF730,-17.636429,0.9853416252819018,1.0
FAM131B,-18.39187,0.9853416252819018,1.0
AL732314.4,-18.105072,0.9853416252819018,1.0
AC016708.1,-17.967825,0.9853416252819018,1.0
SNORC,-17.919289,0.9853416252819018,1.0
OR5AU1,-17.527267,0.9853416252819018,1.0
AC008758.4,-18.067938,0.9853416252819018,1.0
TSGA10IP,-17.219734,0.9853416252819018,1.0
AC069360.1,-17.748188,0.9853416252819018,1.0
AL035665.1,-17.891075,0.9853416252819018,1.0
GATSL3,-0.11825943,0.9850989882338328,1.0
RAP1GAP2,-0.14472425,0.9850310032202236,1.0
RNPS1,-0.0029554036,0.9850087322911029,1.0
LMNB2,0.16423957,0.9849301980554482,1.0
TMEM86B,0.18983476,0.9848774512626864,1.0
ESS2,-0.09684576,0.9848727626620812,1.0
ABHD1,0.02330839,0.9848422867708899,1.0
OARD1,-0.027690645,0.9847684414340542,1.0
CLCN2,-0.092365526,0.984757892110859,1.0
ST3GAL6-AS1,0.15500669,0.9846207511525195,1.0
PCAT7,0.030768117,0.9846113740095284,1.0
AL162274.2,-0.08047563,0.9845808983094969,1.0
CH507-9B2.9,-0.30739623,0.9845785540258105,1.0
AC009005.2,-0.29441553,0.9845715211755504,1.0
RP11-2B6.2,-0.35283002,0.9845574554786276,1.0
AC023355.1,-0.5009189,0.9845551111962737,1.0
AC123768.3,-0.53172326,0.9845551111962737,1.0
AC009088.1,-0.73622847,0.9845480783500123,1.0
RP11-119B16.2,-0.49491912,0.9845340126610925,1.0
AC025283.2,-0.6906015,0.9845246355378166,1.0
INPP5K,-0.014517448,0.9841343146937102,1.0
ATP5ME,0.056697182,0.9840897738160304,1.0
CYP26B1,-0.16660236,0.9840382002301578,1.0
MIR762HG,0.038883433,0.9839631842243908,1.0
UBAP1,0.03195017,0.9839350532587492,1.0
AC002451.1,0.029799767,0.9839209877834167,1.0
WDR76,-0.19097558,0.9838026035645314,1.0
TRIM62,-0.2915124,0.9837709563584076,1.0
GOLGA8R,-0.28192735,0.9837592351774328,1.0
TMEM54,0.025524061,0.9837369649432413,1.0
ELP1,-0.3865955,0.9836795312399079,1.0
RP11-679C8.2,-0.08709557,0.98363030241865,1.0
PURG,0.12287969,0.9836279581906197,1.0
HDHD5-AS1,0.21619959,0.9836209255073767,1.0
PANO1,-0.3455632,0.9836162370525886,1.0
CTD-2339F6.1,-0.3110373,0.9836138928254067,1.0
SGOL1,-0.39569724,0.9836115485983663,1.0
AC144831.3,-0.3764684,0.9836092043714674,1.0
RP11-63E9.1,-0.26016214,0.9836092043714674,1.0
RP11-800A3.7,-0.55253106,0.9836021716916199,1.0
LBHD1,-0.4512653,0.9835951390130467,1.0
ZNF492,-1.0644692,0.9835881063357484,1.0
HSD17B13,-0.801196,0.9835857621102657,1.0
RP11-84C10.2,-0.96338046,0.9835716967603465,1.0
CSRP2BP,0.12701312,0.9833150050257505,1.0
LLPH,0.0027954364,0.9832470230281084,1.0
FSIP2,-0.056567993,0.9831063710059782,1.0
AC073111.5,-0.63734055,0.9829551706679889,1.0
PTCD1,0.0310305,0.9829481381089882,1.0
AC008079.2,-0.20368145,0.9829399334584956,1.0
RP11-890B15.3,0.10057313,0.9829364171802654,1.0
RP11-147L13.15,0.03444547,0.9828918776847326,1.0
VWCE,-0.16551164,0.9828614033237695,1.0
AC011471.2,-0.00017491219,0.9828543707824818,1.0
NSMCE2,0.022977516,0.9828039709422773,1.0
CCDC117,0.13380623,0.982801626765332,1.0
ANKRD13C,-0.060831524,0.9827887337947876,1.0
KIF9-AS1,-0.5406868,0.982755915344604,1.0
AL031665.2,0.31735942,0.9826539439179922,1.0
LINC02288,-0.20117837,0.9826539439179922,1.0
VIP,0.20427005,0.9826539439179922,1.0
AL078590.2,0.3942649,0.9826539439179922,1.0
TMEM51-AS1,-0.23454058,0.9826539439179922,1.0
PDE11A,0.41771653,0.9826539439179922,1.0
LL0XNC01-237H1.2,-0.5132029,0.9826539439179922,1.0
CTD-2547L16.1,-0.25099534,0.9826515997505916,1.0
SIGLEC15,-0.6971917,0.9826492555833408,1.0
AKR1B10,-0.49965927,0.9826492555833408,1.0
CTD-2349P21.9,-0.5208441,0.9826492555833408,1.0
RP11-536C5.7,-0.7132457,0.9826469114162397,1.0
AC017071.1,-0.55184734,0.9826469114162397,1.0
C6orf163,-1.0104932,0.9826445672492886,1.0
CCDC148,-0.7723047,0.9826445672492886,1.0
RP11-727F15.11,-0.8294083,0.9826445672492886,1.0
AC009962.1,-1.068377,0.9826422230824873,1.0
AC007383.4,-0.88342965,0.9826422230824873,1.0
CARD14,-1.0375249,0.9826398789158358,1.0
CTD-2341M24.1,-1.006696,0.9826398789158358,1.0
AC004156.3,-0.9647263,0.9826398789158358,1.0
SFTPD-AS1,-0.9864501,0.9826398789158358,1.0
RP11-295M18.6,-1.132217,0.9826375347493342,1.0
RP11-221J22.2,-0.8748694,0.9826351905829825,1.0
AP001257.1,-1.1214467,0.9826351905829825,1.0
RAD9B,-1.4783436,0.9826328464167808,1.0
SNHG22,-1.7319236,0.9826328464167808,1.0
BX323046.1,-1.5889093,0.9826328464167808,1.0
AP003472.1,-1.1623482,0.9826328464167808,1.0
RP11-121E16.1,-1.5081537,0.9826305022507291,1.0
RP11-173M1.4,-1.4967839,0.9826305022507291,1.0
WNT5A-AS1,-1.3992847,0.9826305022507291,1.0
KCTD8,-1.1545707,0.9826281580848273,1.0
CASC11,-1.3986028,0.9826281580848273,1.0
