gene_symbol,log2fc,pval,padj
ATF7,0.6111752,0.0034864056906162245,0.018101322600711962
HOXB5,1.0440023,0.003563167509327759,0.018494984046568744
CABP1,2.5658517,0.003566758566188181,0.01850873764275324
ARPC5,-0.08428063,0.0035947771674816756,0.018644291391987523
PPP2R2B,1.3795185,0.0036730317602782373,0.019035095010698656
TFG,0.29772583,0.0036815067807199103,0.01907398849078126
EVA1C,0.48641127,0.0036838573828777564,0.019081139057466397
ITPRIP,0.528693,0.003692320458562776,0.01911490385894189
STEAP4,1.7959896,0.0037394908440116434,0.019348912888146563
UBE3A,0.35049197,0.0038321261607969954,0.019791768997528374
CRTC3,0.61807257,0.003909397829365639,0.020164370440972506
DTWD1,0.5595351,0.003915350828680507,0.020189779174800977
ANKRD10,0.39022258,0.003930269363918132,0.020250774694276285
SMARCE1,0.32673994,0.003931938314400022,0.020254066318504908
TRIP11,0.4540276,0.003937518377012985,0.020277497728870955
SMC3,0.33821765,0.003950541938062733,0.020339239483160368
TULP3,0.65261453,0.003973908859762475,0.02044348403993976
TCF25,0.20548324,0.004023247899873299,0.020686480179735567
POLR2M,0.6710136,0.0040460257578671804,0.0207981590722051
SLC44A2,0.6907756,0.004048021789580882,0.020802980770188002
MRPS9,0.58464515,0.004082091366831236,0.020972584388459826
NABP2,0.6030524,0.004112865441698519,0.02110312116771302
ETFA,0.25071827,0.004154597837256481,0.02130613006680671
IL17RE,2.4997902,0.004202108031727633,0.02152171089341722
PIAS3,1.4369185,0.004204875605140733,0.02153027712194716
CLMN,1.7804971,0.0042723887168241315,0.02184751806246972
CHTOP,0.3871714,0.004274050485180477,0.021850332979620003
BABAM1,0.31642324,0.004286334058772737,0.02190743443295803
ZFPL1,0.6920484,0.004368050288116827,0.022284536783848743
VPS37A,0.5386027,0.004378050042855665,0.022329758739981345
C11orf24,0.9316091,0.004382501035393515,0.02234666373389712
QTRT1,0.551022,0.00438780711373277,0.022367918970758034
MT1A,-0.05417953,0.0044299548006203815,0.02255938132343899
STX7,0.14729005,0.004529451718139955,0.023041855914092274
AR,0.6789894,0.0045553791047245945,0.023132196269910893
NAB1,1.0736284,0.0045695282184207665,0.02319805417779218
FABP4,-1.393014,0.0046197250530581645,0.023428690738516802
EVA1B,0.7791937,0.0046264810704521216,0.023456903250961735
OXCT1,0.8833233,0.00463874116867271,0.02350694042743372
LGALSL,1.3306218,0.004646781494168089,0.02354161755690105
HOXA-AS2,1.4621851,0.004651415199942745,0.023556849933757097
PTPN14,1.2102305,0.004660224348935012,0.0235854134231043
CNRIP1,0.3883741,0.0046790261810791605,0.02366838507136055
MPP7,1.6381147,0.004692402715910292,0.023729943981540165
DHPS,0.39033633,0.004708210813820831,0.023803764726496576
NSFL1C,0.33436587,0.0047235471719180595,0.02386902711237545
LINC00667,0.41901532,0.004763362882589622,0.024046496460721052
CISD3,0.3628622,0.004763559338546867,0.024046496460721052
FAM13B,0.79341924,0.004809556008693411,0.024260002627739825
VPS45,1.0649307,0.004812110885358234,0.024266664331344858
ATAD1,0.48394483,0.004871458053858517,0.024540765630275727
MGEA5,0.8395026,0.00489601722483419,0.024639234879623714
MFAP1,0.5140491,0.0048984121294872495,0.02464497934748677
NAE1,0.38132283,0.004906679323945808,0.024680258088365947
NBR1,0.4876592,0.004956118173094495,0.0249098148055685
VCP,0.17581148,0.004966989250002551,0.02495807376272685
HIBADH,0.52206784,0.004969007297101445,0.024961834817477928
DYRK4,0.61700714,0.0049706404170539635,0.024963660761204348
TBL1X,1.0549837,0.005025654123843438,0.0252270644327316
SMIM19,0.27816483,0.005028266763149105,0.02523373688030569
DCBLD2,1.3836324,0.00506342709704016,0.02540370083745946
TMEM50B,0.3558256,0.0050886973976002935,0.02552397148765739
RGS4,4.5431113,0.0051636438505288035,0.025886681639239503
RP11-490M8.1,3.039938,0.0051712330599131455,0.025911514888892016
ANAPC5,0.30308416,0.005176007905299464,0.025928832467260653
CISD1,0.3843042,0.00518083383616261,0.025946397067404287
HSPBP1,0.609252,0.005190379944798729,0.025980733049088572
ACO2,0.40305096,0.0051916539594074355,0.025980733049088572
ZNF512,1.4504863,0.005205000881752123,0.02604089754122398
SESN3,0.95740914,0.0052200384011527965,0.026109487418841587
DNAJC10,0.42179057,0.005305577734665551,0.026518778315147363
OSMR,0.7438173,0.0053071179514865814,0.026518778315147363
PTPRK,1.2915068,0.005307262367516268,0.026518778315147363
MICA,0.6471821,0.0053526636482326894,0.026732047917589825
MAEA,0.5278923,0.005362932614662624,0.026776531505712672
PDZD11,0.4722278,0.005376579182109021,0.02683785221595013
GALNT18,1.927448,0.005397999857773488,0.026924270219061977
PTGIS,0.004732104,0.005433274001085115,0.02708646891717432
AP006222.2,1.807881,0.0054394234133910225,0.027110251750087272
CCDC92,1.0707394,0.005461292254236427,0.02721234878428703
RHOA,-0.0030871502,0.005495821509780312,0.027370527488677937
P4HTM,0.58912957,0.0055081050525064715,0.027424756024913205
C4orf27,0.8487978,0.005558591530701096,0.027629899628620946
KCNK17,4.6504855,0.0055591436746426845,0.027629899628620946
JUP,0.9343462,0.005581547137434078,0.02773423801269367
DGUOK,0.2038974,0.0056170402574493876,0.027896500515779202
FAM98A,0.8562483,0.005625558405733067,0.02792683901654558
SSSCA1,0.36392903,0.005625989693039214,0.02792683901654558
ZNF397,0.76305693,0.0056305327056418945,0.027936292642691672
FZD1,1.2361951,0.005694175525831955,0.028222555883263903
FNDC1,5.163775,0.00573090717753536,0.028383147839974872
NHS,2.9717789,0.005781151052495635,0.028617570995510867
TMEM115,0.45122623,0.005793982341928227,0.02867386881625794
TARDBP,0.4374688,0.005806369428711375,0.028727940540342993
DEF8,0.3830182,0.005809607037944644,0.028736727944671088
VWA1,1.0538772,0.005861788575177781,0.028972973093299527
USP16,0.2235877,0.005863842459212099,0.02897584077231171
UBQLN2,0.59972537,0.005958597715083286,0.029429276130109917
ABR,0.7441867,0.006142447727676996,0.030291649666813414
PPIL4,0.30466962,0.006275988253927682,0.030926937606197014
PPP2R5E,0.4392084,0.0063047169563991545,0.031060722825537502
ALDH6A1,0.5075062,0.006367094735037527,0.031336624951266046
ATP9A,1.9207923,0.006388171614113654,0.0314324900592349
ZC3H14,0.591478,0.006428425054539733,0.03162264033584194
EXTL2,0.6448377,0.006442342560492188,0.03167525366951673
RSRC1,0.31567955,0.006529986347524592,0.032035503158691345
RPL22,0.15803507,0.006530276505952341,0.032035503158691345
ATXN3,0.48858258,0.006531988676730807,0.03203590954399629
KIAA0232,0.7286725,0.006542066735379266,0.032077335698510505
HOXB3,1.7991107,0.006690742160816656,0.032765472569359175
PTPN21,2.0122523,0.006704188805638264,0.032823147484178174
GYPC,-0.09216392,0.00672626648408625,0.03291484609509802
CRABP2,1.4343195,0.006742135964671898,0.03298429393813856
SELENOS,0.2445338,0.006751518323139762,0.03302197842526716
FAM177A1,-0.012314836,0.006942780696218098,0.033932128771822084
SURF1,0.25148454,0.006960429598312208,0.03400993209791616
TMEM242,0.46881244,0.006963164939850708,0.034014844483812326
SPART,0.49724904,0.0069653477585516115,0.034017056042881716
CSAD,0.86678964,0.006976086326618486,0.034052584248751905
PTS,0.35189006,0.007004651020876493,0.03418353148981723
TBC1D10A,0.67203397,0.0070206447819818486,0.03425308131596206
XRCC5,0.18414731,0.007041234196563586,0.034345012843669864
COPS5,0.3310645,0.0070438738007445965,0.03434936673369054
TASP1,1.1729901,0.007072500541982785,0.0344804130068102
MRFAP1L1,0.61441326,0.007140939585564909,0.034738084278797196
IDH3G,0.2346831,0.007141254025780606,0.034738084278797196
TRPT1,0.5994147,0.007179203588500479,0.0348795406367918
TUSC1,0.84611076,0.007275286289667955,0.03532016766109909
SNAPC3,0.76916635,0.007338906647196143,0.03559166359930087
PLCD1,1.2050776,0.007340260192003104,0.03559166359930087
TOR1AIP1,0.41920388,0.007363175464346534,0.035685175247715445
AK6,0.31906924,0.007383951264057615,0.03576823103077133
C11orf74,0.6562206,0.0074206470275947935,0.03593713346220907
CNOT4,0.36916935,0.007424455829893461,0.03594672507445586
MAP7D1,0.31802207,0.0075532501619982794,0.03652533317393265
PDCD6,0.16276826,0.007679511973452885,0.037092525592028004
DOCK1,1.0924561,0.0076818281011374594,0.037092525592028004
DIMT1,0.5498503,0.007817375826081208,0.037709824213054154
C17orf89,0.4774629,0.007888734361238214,0.038044713026898644
SMIM37,0.53120196,0.007917144125615852,0.03816300264718286
MARK1,3.0075107,0.007940110781952192,0.038264327988907845
SLC30A9,0.54345256,0.008001948965273497,0.03853399964614437
FAT4,1.6608682,0.008087179593272062,0.03893489842382842
FYCO1,1.0930334,0.008148661415830608,0.03922129271923168
SRI,0.11944365,0.008185580427896121,0.03938934957740908
FAM20B,1.1444964,0.00824390363764945,0.03966029687385943
BOD1,0.47943065,0.008245978139045729,0.03966057293784665
CD99,0.1612037,0.008261050164083553,0.03972334759750815
NDUFB11,0.07396799,0.00833490242487579,0.04002951916900532
FAM50B,1.1583773,0.008353665616838913,0.040109834763928376
CCDC151,1.6307067,0.008393776483545041,0.04029258623522036
HAND2,4.391404,0.008414989176119702,0.04037469916565777
CRYZ,0.898746,0.008497343396587888,0.040689988802377175
TSPAN3,0.25697142,0.00849774760167574,0.040689988802377175
CHMP4A,0.20836012,0.008499327841082446,0.040689988802377175
SBNO1,0.45235702,0.008547152872458956,0.040899738348545336
MACROD1,1.1082206,0.008547300624258609,0.040899738348545336
RBMX2,0.40759945,0.008632860636034665,0.04126721401172265
BTBD10,0.7685415,0.008643488033002336,0.04127963607114208
C21orf2,0.6007206,0.008688363355901112,0.04146373793779798
DIDO1,0.6719937,0.0087314511992729,0.04165925587966604
NIT1,0.62962496,0.008856332409672584,0.042224347196649456
TFPI2,1.8799586,0.008891626754951336,0.04237207107509771
RYR2,5.553095,0.008905871603212061,0.0424296698479175
MRPS18A,0.4065231,0.008910279375416502,0.042440385920406797
CCND2,0.3791695,0.008998574233606492,0.04282981519757222
ERC1,0.7321625,0.0090379069466624,0.042985807059815216
PLEKHG3,1.5809945,0.009191612503354249,0.043664045673097666
HOXB6,0.962468,0.00922904662068829,0.043820699023417814
PLOD1,0.7272946,0.009270548057801432,0.04397527525029958
TCAP,3.7080095,0.009332533132350888,0.04423728699331802
TRAF5,0.737789,0.00936434538995597,0.04437738227459973
NAPA,0.24056086,0.009409850041049056,0.04458228229086904
C12orf29,0.71553564,0.00946372066821238,0.04481591420481498
PINK1,0.55540246,0.009642936392954347,0.04563162824507061
RUSC2,2.1073346,0.009698036294529196,0.04588132570332846
SMIM8,0.74096483,0.009702254532014735,0.04589024022335187
COL27A1,3.6144707,0.009740707410480021,0.04603889161174475
PDP1,0.843066,0.009771634051613708,0.04615178206169318
SNRNP27,0.28514868,0.009793468207706544,0.046243797286245454
ITIH4,3.7378972,0.009852101006628367,0.04649832212969922
GGPS1,0.38151622,0.00987939050894893,0.046615929010548084
SNRPE,0.1246451,0.009949685669803872,0.046891351783241546
EIF2B1,0.47122443,0.010043351889719972,0.04731010657778488
ZKSCAN1,0.48015055,0.010074576920955529,0.04743446633616562
RBFA,0.6014921,0.01009109995737908,0.04750088756571402
BOLA1,0.846192,0.01031435041304527,0.048493724969224314
BCL2L2,1.355802,0.010320161270192686,0.04850944558798197
RNF26,0.92476934,0.010352633236540402,0.048638823105581215
CDC42EP4,0.4200269,0.010361401330628232,0.048668388189873936
FAM96B,0.096217535,0.01041745344374835,0.04888971340980421
NDUFB3,0.16147366,0.010418467052541942,0.04888971340980421
MMAB,0.43790272,0.010490303211216627,0.049203325796503175
JKAMP,0.34856325,0.01053699896601822,0.04941055894821137
UFC1,0.14489616,0.010648592619828753,0.04992194279710847
TRAPPC1,0.11842201,0.010756202216399975,0.05040239465654345
PFDN1,0.19951706,0.01080850157255119,0.0506163960177123
PIP5K1B,1.6467843,0.010861255523119222,0.0508461919275167
FDFT1,0.27777702,0.010916305316108614,0.051079579991748586
KCNT2,2.6826994,0.01093612128118398,0.051160127678001294
ALPK3,2.0321972,0.010955969206201122,0.05122860084003007
TBX18,4.434873,0.011011121215879514,0.05147087896431478
FBXO30,1.2055069,0.011013019418313105,0.05147087896431478
CENPT,0.5967702,0.011120390989890828,0.05191099896562998
C8orf59,0.1825869,0.011134549690314436,0.05196475575859541
PTPN3,2.4950306,0.011161696821601159,0.052079089441462265
STK25,0.44104302,0.011226666037395769,0.05234496268135538
FBXW11,0.6268659,0.011242783879966444,0.052395263486110503
THUMPD1,0.35280243,0.011242783879966444,0.052395263486110503
NCS1,2.6947923,0.011273757495067935,0.05252044251479991
RP11-59C5.3,5.7574635,0.011274986667428055,0.05252044251479991
TOMM20,0.21972713,0.011315948182301252,0.05269876199914903
TSEN15,0.57506907,0.011432780068187464,0.05319245662581683
C14orf28,1.2944899,0.011482608030646413,0.05337890533974358
MIB1,0.9599933,0.01149635769534609,0.05342504963504959
ZNF362,1.0891021,0.011524961389753202,0.053532669701234936
BRD7,0.49088427,0.011539142125967704,0.053585879187713036
ADRA2C,3.9693608,0.011716929505722456,0.05434731491897026
FXR1,0.2765799,0.011747686552318634,0.05447712570558702
SDC4,-0.35039923,0.01182050403781301,0.05480187465019557
IRF2BPL,0.4083747,0.012117606805004198,0.05608671963276661
GPN3,0.4510428,0.012195949837924389,0.056409495580632636
ARHGAP6,0.72253007,0.012203301608948485,0.05643022489067383
LRCH1,0.983166,0.012496933186068197,0.057693050083229135
UPF3A,0.2677417,0.012508488170385284,0.05770574716239217
BCL7B,0.34512225,0.012542690269759953,0.057849959203382637
DPCD,0.7455469,0.012551890665047524,0.057878816664203664
PXMP2,0.8485633,0.012666745555667576,0.058367366092227764
CSNK1E,0.5244809,0.012804951887053901,0.058948949661262885
EPB41L4A-AS1,0.32228747,0.012924520547810936,0.05945763289917141
MAL,1.4008397,0.013186979961389678,0.060580000000197164
MUS81,0.73820984,0.013202849150088429,0.06063805667358135
DHX29,0.31034768,0.013205785712352525,0.06063805667358135
NT5C2,0.63340163,0.013251321777989161,0.06082224686578277
MYO6,0.502815,0.013367199024529638,0.06130764339171956
CTDSP1,0.33871856,0.013443197552957236,0.061598729966498525
PLXNB1,1.5290093,0.01348862507268592,0.06176370428019342
SEM1,0.30586493,0.013629972415249656,0.06233833859703158
FRMD6,1.3288983,0.01386546966672223,0.06335646399885951
OTUD7B,1.1557767,0.013916825512540967,0.06354682378717615
CES1,0.11092422,0.01397177867463695,0.06376813191752825
AARS,0.61082095,0.01398681991226721,0.06382196637618888
LARP1B,0.593564,0.014089860010281008,0.0642623121136964
RNF150,2.5289392,0.014098788965878122,0.06428766708252136
RAB40B,1.0313364,0.014164034972742292,0.06455569208021765
S100A3,1.8347129,0.01424320503530152,0.06490148259654659
TAF7,0.19032161,0.014263451401397826,0.0649485830139611
MANF,0.22367722,0.0143554600344553,0.06532216042523956
P3H3,0.75549453,0.014454646513109355,0.06574306262797967
TOM1L2,1.0122267,0.014588310077420683,0.06628965859538836
GADD45B,-0.88121545,0.014598348923825727,0.06631994836882196
KLF12,1.1319947,0.014731804969573612,0.0668644388992974
ITGB1BP2,5.3678155,0.014749244391204131,0.06692814290788268
SCN7A,2.4591339,0.014763161017944846,0.06697583570254535
RNF41,0.54873043,0.014848170619005679,0.06733042682446717
MBTPS1,0.4159375,0.014895281891475454,0.0675129166782366
APOA1BP,0.56699044,0.015033137977363855,0.06807497902140214
LINC01615,2.7720888,0.015146931373987978,0.06856964369756052
BDH2,0.21747604,0.015153930413892925,0.06856964369756052
THAP7,0.43392974,0.015155649911930726,0.06856964369756052
SLC35A1,0.53759485,0.015198446973034076,0.06874439024241914
MYO9A,0.5710053,0.015230059448094307,0.06883986870538626
PSMF1,0.21420276,0.015308383678838532,0.06916209556372317
SURF6,0.7595451,0.015372628918137394,0.06943639554064265
PSMD1,0.30645308,0.015384075107566121,0.0694721370613149
NUCB2,0.026543362,0.015479230726439643,0.0698376857602699
UBE2Q2,0.43072742,0.015624291596452169,0.07045982141500975
ACSS2,0.65115,0.01575528932317355,0.0710017186963645
NTHL1,0.73700714,0.015831963836707232,0.07133090581057232
CDK4,0.2265138,0.015930129078476768,0.07170746289858293
SCFD1,0.3018751,0.015942389129785586,0.07174622455249352
SLC16A4,0.9200669,0.01595960570223635,0.07180067166972869
NTN1,2.3409765,0.015961791062373314,0.07180067166972869
ANKRD46,1.005925,0.01606622244171642,0.07222086548903252
CDH2,5.4396625,0.016157734762684006,0.0725990358555514
PPP3CB,0.5269179,0.016186149601806397,0.07267688364254793
MALSU1,0.35719725,0.016337804111891324,0.07332433335950861
COA4,0.32207516,0.01634712280930271,0.07334941320778408
SPG20,0.4168684,0.016375895820917225,0.07344499626616663
UNC5B,1.8869013,0.016393457353483465,0.07350699167256372
PWAR6,2.1473536,0.016418875185433696,0.07360275856122003
SLK,0.46411526,0.016422301994103973,0.07360275856122003
PSMD7,0.12302582,0.016443271920001987,0.07367994815202349
REM1,3.1449964,0.016483100245290237,0.07384158510432824
RAB9B,2.5289392,0.016504866500117257,0.07392225173697163
FN3K,2.0502818,0.01664119505773929,0.07451586819067864
TM7SF3,0.44315833,0.016775690920902128,0.07506682632835177
RMND1,0.8358048,0.01679362839812842,0.07512999352992059
C8orf82,0.662008,0.01682295575646014,0.07524407554220185
MOCS1,2.033185,0.01685178871640409,0.07535589486966959
SUPT16H,0.32285073,0.01693827713104903,0.07569100112515592
ALKBH5,0.29477474,0.016997488158641452,0.07593833496369194
GBP1,0.32291856,0.01702610724900836,0.07601437800408774
HS1BP3,0.78951293,0.017097942458425,0.07631776268275876
UBE2D2,0.17569368,0.0171215135767593,0.07639896720139765
DDT,0.052247502,0.017197681875184036,0.0766933139101539
ZNF25,1.0490888,0.017244337135909643,0.07688393577466109
UCK1,0.71736515,0.017478029487612384,0.07785523692465669
HSPA4,0.40362328,0.01763842659035987,0.07849858388855947
HIKESHI,0.44823873,0.01766272004594901,0.07855492158763204
PLRG1,0.48230824,0.017730700423688753,0.07879725695140219
TEAD1,1.0735394,0.017792757478841036,0.07904229497265532
EMC7,0.14084329,0.017814830277904523,0.0791015153084015
OSBPL5,1.1818595,0.017818157425537086,0.0791015153084015
NES,0.979252,0.017938653989648782,0.07960049982949094
YIPF5,0.34944987,0.017965519818799926,0.07969170888832879
NAP1L4,0.21802965,0.01808609952308273,0.08018238755870409
TMEM203,0.6692377,0.018226010169870605,0.08072985175940434
PIGP,0.21293554,0.018303857118074543,0.08101990964781217
SEL1L,0.44985577,0.018687285377820214,0.08262410728551856
ARCN1,0.46985394,0.018729472830937264,0.08279201771625191
MEIS1,0.7583194,0.01876774242188016,0.08294253798584125
TCF7L1,1.0276865,0.01897028680215075,0.08378117230545554
SCG5,3.1951416,0.01899295920176817,0.08386246661243336
BEX5,0.7222794,0.019075317202129665,0.08420720404765906
TIMM22,0.58071184,0.019103064898020626,0.0842968255263449
CWF19L2,0.26752105,0.01933004454095564,0.08512146377699212
AK1,0.019235633,0.019473741397133433,0.08567749012093032
ADPRHL1,3.6234984,0.019511344015178848,0.08580452829936178
PCID2,0.38785118,0.019658145756790604,0.08638475461033769
PGRMC2,0.14896384,0.01966964430833495,0.08638475461033769
GPX7,0.95749515,0.019685551308855773,0.08643530813638281
PSMC2,0.22820126,0.019742553338522165,0.0866662388350129
FAT3,5.458594,0.019909119727901714,0.08729998039473763
HCFC2,0.87370324,0.01993776780204135,0.08740610714018662
SDHD,0.18292326,0.020167461780580525,0.08830669735681593
NSMCE4A,0.38313475,0.020196512997251687,0.08840245738022322
MRPS21,0.115138955,0.02024751966468351,0.08860599413465552
C6orf89,0.3991545,0.02038193730291933,0.08911488798087612
RP11-279O9.4,3.0217316,0.020459381653386514,0.08941372795485344
MICAL3,1.5433682,0.02047064874769047,0.08943997681546317
ATXN10,0.26713803,0.020474485588770203,0.08943997681546317
PPP2R3A,1.3097936,0.020783148134221587,0.0907278549322968
ATP10D,0.70576465,0.020873217264141687,0.0910603944636241
TPCN1,0.76408964,0.020921230177377757,0.09122936964905777
TNNT2,5.651257,0.021020816483329,0.09158238282632723
ECSIT,0.51038885,0.021109237175052895,0.09194723556399867
TDP2,0.328781,0.02118562525240469,0.09223158316787497
PIK3CA,0.7701907,0.021188590233409178,0.09223158316787497
COMMD3,0.28477216,0.021208695745152512,0.09229866660938217
POP7,0.35904554,0.02125572830604411,0.09246241813129188
HRAS,0.76334065,0.02126712878699301,0.09249154749167364
EIF2D,0.5712632,0.021272169827178975,0.0924930126364425
PHYH,0.34597832,0.021336969426606716,0.09275425444747762
RFTN2,1.3612033,0.021366654053380427,0.09286276569353802
EIF1AX,0.08652271,0.021413492739882495,0.09302520862827432
PSMB2,0.080879465,0.021428210535865678,0.09306392204593714
ADAMTS9-AS1,6.2853823,0.02156240559632551,0.093568752777522
SCARA3,1.1385765,0.021568093062784573,0.0935727815093712
SUGT1,0.25606108,0.021624201198663227,0.09379550936865573
BEX4,0.17224406,0.021913520732103585,0.09490388648339664
ZHX1,0.5349767,0.021933969099626725,0.09497152619177729
EIF2S3,0.14507301,0.02194211912991202,0.09497789699040983
TRIM47,0.37893108,0.02194993204782943,0.09497789699040983
N6AMT1,1.502354,0.021998987844509363,0.09516921870159364
TIMMDC1,0.26888838,0.022028535241085747,0.09527608005064407
AKR7A2,0.29930633,0.022049162211251236,0.09534432095835095
MRPL13,0.25667635,0.02213799840931052,0.09566534609315679
PGM5-AS1.1,4.0674243,0.022148782370394183,0.09569091605508469
TSN,0.34789398,0.02216548084091257,0.09574202203295759
PFDN2,0.07712065,0.022215126990741723,0.09592513223224719
HSPA9,0.14015067,0.02227157831800548,0.096115841283719
TNFSF12,0.1930804,0.02240603150073342,0.09661127003671502
LZTS2,0.9070454,0.022572848817040424,0.09730922022377743
HECTD2,1.1712887,0.022747927972870154,0.09793513461847449
ASB8,0.5323495,0.022791420943168484,0.09810090161658903
KDELC2,0.60619706,0.023086360183475617,0.09928346761318844
CAMK2N1,1.2348415,0.02315033406561165,0.0995150564927976
MED27,0.63333803,0.023248815613155647,0.09991654919909647
MRPS27,0.642311,0.023364424356181586,0.10039145797448477
RP11-206L10.9,2.9535532,0.023547438820371178,0.10115572254449161
LIMA1,-0.041307352,0.023702806633814282,0.10177868181569259
PLD5,3.8293123,0.02371815601016879,0.10182235446985563
PPP1R8,0.5179233,0.023943845434655487,0.10272395569194767
HMGN2,-0.048627272,0.02401786535524766,0.10299656894544809
UBXN1,0.09231061,0.02406677008634794,0.1031837840030033
AJ011932.1,2.6954184,0.024145363336621442,0.10349817613356241
WBP2,0.15821713,0.024154868534939478,0.1035163524703531
JCAD,1.1393043,0.02416216112792443,0.10352504077081066
CPXM2,0.5226109,0.024224826718475673,0.10377092438750951
LEFTY2,5.713699,0.024392438041768646,0.10439793573732153
MRPS14,0.31152564,0.024719940813230326,0.10575358491508588
SELT,0.08543949,0.024849242265918652,0.10623739974613884
KLF9,0.09694674,0.024878202630624048,0.10633809133115871
GRAMD2B,1.155782,0.02506877875817287,0.10712939098960987
TRIM36,2.9419138,0.02524699601822982,0.10786754361374071
MRPL40,0.20458356,0.02526474356375084,0.10791991917238085
TMX2,0.3058633,0.025307670041218432,0.10805633188934567
PODNL1,3.0425508,0.02534036330479876,0.10815141600650532
MPHOSPH10,0.2993306,0.02534094057277846,0.10815141600650532
TNS3,0.80131257,0.025374923208979307,0.10827294707789738
ZFR,0.34854642,0.02549934790658184,0.10878025136455026
CHN1,1.566707,0.02558867030165492,0.10911395260705684
THAP3,0.83576286,0.025598180334162977,0.10913083732227069
NDUFAF4,0.4189215,0.025650054045573578,0.10932828151833247
FKBP9,0.29938424,0.025708739827902147,0.10952836632800113
SNRPC,0.13399446,0.025713708624252526,0.10952836632800113
TSPAN9,0.75624394,0.02572413605329549,0.1095490498332025
ETV1,1.1169094,0.02580094369136339,0.10982856784143472
JAGN1,0.3134748,0.02581110844178369,0.10984805501782487
DYNLL2,0.4498592,0.026034231922396178,0.11067785255311431
TENT5B,3.8004513,0.02628055912932826,0.11153212898788091
GLRX5,0.50723743,0.026303106259067587,0.11158508383821863
CYFIP1,0.1289845,0.026310062489776298,0.11158508383821863
OSTC,0.19628751,0.026383697072362898,0.11186517742601168
SOX5,1.994118,0.026387483109645112,0.11186517742601168
WDR73,0.60880077,0.026530699715346467,0.11237540237034516
COL6A3,0.58715427,0.02657247220280749,0.11252809572509172
DMWD,1.3353316,0.02670799610824306,0.11302897535089863
FUBP3,0.5604203,0.02672924758999603,0.11309456985463781
C1orf35,0.3868345,0.026924920131906088,0.11382450647893733
SNX12,0.66642296,0.026958396477915376,0.11394152870781861
C5orf15,0.29685408,0.027202534340839014,0.11492398586368213
C1orf216,0.9766574,0.027603587035970288,0.116443194228974
LRRCC1,0.7258001,0.02772075470906157,0.11690483689906822
TCEB1,0.035761908,0.027724913765657364,0.11690483689906822
RGL2,0.4002834,0.02774779819677953,0.11697624531412502
PDGFC,0.7515261,0.027859854242728823,0.11734799788357629
ATP6AP1L,2.2917154,0.02795721503724248,0.11770765782917808
TUBG2,1.2362198,0.028019276804924376,0.11791845473853234
USP14,0.2746233,0.028053923568692202,0.11803899961644043
LARS,0.3098475,0.02813596274203173,0.11835885738849548
